target,lightcurve_file
0,/content/drive/MyDrive/Data/kepler_7761585_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7701809_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7948784_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7731281_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7906671_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7741837_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7538450_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7461314_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7885558_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7799701_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7661409_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7678434_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7678434_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7974634_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7974634_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7974634_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7747835_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7499398_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7960295_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7769815_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8037145_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8037145_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8037145_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8037145_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7582691_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8041216_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7515762_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7777372_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7542369_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7747103_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7757620_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7955580_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7692093_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7692093_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7941635_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7941635_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7877496_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7685981_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7900114_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7668648_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7659389_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7804128_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7918478_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7631194_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7941200_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8009496_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7708193_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7979297_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8016691_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7948619_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7811211_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8043882_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7871954_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7871954_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7697103_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8042453_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7846730_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7917068_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7694615_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7748487_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7681230_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7868092_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7809049_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7592922_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7818447_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7700871_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7800285_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7707742_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7625138_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7690855_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7943535_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7517261_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7517261_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7777522_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7504328_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7874976_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7772914_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7870282_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7542813_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8025718_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7987866_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7778767_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7778767_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7831363_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7670943_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7610663_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7602070_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7829836_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7671950_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7887791_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7770901_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7672215_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7750740_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7690844_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7668663_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7582689_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7582689_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7582689_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7847104_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7692248_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7825899_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7825899_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7825899_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8042789_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7811537_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7811537_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7598111_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7674050_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7676423_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7984047_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7687365_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7779942_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7468295_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7877824_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7879433_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7975727_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7603200_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7603200_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7603200_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7938496_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7658229_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7662209_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7906882_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7812175_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7461307_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7888957_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7936194_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7596240_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7847927_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7673841_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7673841_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7673841_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7902003_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7830321_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7626370_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7631138_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7746958_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7522911_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7503885_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7889486_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7889486_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7585481_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7967861_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7888863_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7811397_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7970760_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7816680_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8043968_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7751571_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7901016_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7749318_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7877818_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8030148_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7821010_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7584650_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7584650_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7798259_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8008206_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8008206_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7767781_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7663405_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7663405_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7510820_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7837733_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7935997_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7935997_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8009500_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7767733_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7458309_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7907423_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7907423_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7907423_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7538434_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7630658_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8044600_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7830637_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7598128_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7679812_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7747091_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7812179_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7900727_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7812990_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7884986_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8029848_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7700561_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7620844_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8015907_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7662502_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7599004_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7751294_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7470491_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7537660_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7529266_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7777365_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7661893_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7954278_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8004903_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7832356_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7762717_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7762723_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7881464_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8008128_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7939330_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7939330_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7834712_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7841368_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7516809_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7747425_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7747425_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7747425_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7747425_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7950644_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7903086_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7976136_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7673192_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7673192_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7673192_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7673192_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7673192_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7751133_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7987749_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7902204_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7918652_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7960547_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7613620_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7866914_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8040308_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7762886_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7733540_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7778437_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8013289_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8012732_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7458743_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7767162_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7767162_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7609553_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7609553_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7695445_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7812167_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7515679_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7686191_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8007174_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8036863_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8042835_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7901948_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7802136_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8016211_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7762153_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7532973_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7624297_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7619236_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7700578_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7983756_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7950775_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7670485_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7982917_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7543649_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8027902_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7671594_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8022244_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8022244_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8043714_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7916058_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7918217_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7869917_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7869917_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8042644_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7887890_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7581535_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7840035_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7949593_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7950158_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7769072_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8314801_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7978202_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8026752_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8016692_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8212002_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8212002_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8409295_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8263752_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8263752_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8316503_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8047283_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8330575_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8219268_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8219268_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8430105_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8483021_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8432249_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8104030_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8104436_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8277797_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8277797_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8108450_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8487777_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8234477_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8459663_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8129042_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8246781_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8483366_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8302302_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8352009_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8174625_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8125917_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8175131_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8330207_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8242350_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8115647_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8240617_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8323753_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8128067_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8439618_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8129333_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8374494_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8313667_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8307489_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8299947_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8143170_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8361905_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8326342_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8180063_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8105719_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8165617_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8226994_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8226994_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8226994_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8223445_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8345172_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8145789_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8197560_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8257205_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8257205_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8308347_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8218379_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8218379_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8233326_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8329346_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8379021_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8076215_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8346392_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8192911_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8460600_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8296467_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8211824_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8397675_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8098300_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8074805_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8415863_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8094120_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8094120_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8311864_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8463346_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8463346_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8150320_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8150320_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8150320_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8150320_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8150320_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8164262_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8308070_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8415745_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8081389_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8378656_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8255058_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8418129_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8111622_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8096395_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8288719_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8410415_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8489260_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8053552_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8258160_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8128965_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8197793_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8051946_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8127607_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8129189_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8308682_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8176564_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8443812_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8480642_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8394475_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8320630_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8320630_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8098515_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8266276_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8266276_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8345384_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8395870_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8257407_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8167938_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8491277_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8262210_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8162790_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8297017_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8264402_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8367644_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8161830_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8331612_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8331612_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8488878_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8145958_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8211605_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8458207_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_8263545_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8453324_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8381592_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8106112_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8414914_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_8377197_lightcurve.csv
